273	182
273	376
273	470
273	2461
273	83
273	166
273	262
273	1508
273	13
273	1070
273	299
273	226
273	266
273	2182
273	119
273	324
273	409
273	404
273	388
273	1787
273	211
273	667
273	157
273	2082
273	53
273	3067
273	629
273	92
273	107
651	1549
651	1373
651	2061
651	2059
651	2068
651	1406
651	2230
651	2685
651	2097
651	2086
651	630
651	1316
651	1417
651	1996
651	850
651	2703
651	1948
81	53
711	90
711	3412
711	3889
711	1574
711	1605
711	3277
711	361
361	34
361	1237
361	333
91	480
91	741
91	320
91	767
91	2576
91	1138
91	793
91	2119
91	1007
91	315
91	448
91	478
91	3527
91	610
53	1081
53	1196
53	1204
399	130
399	1833
399	988
399	377
399	365
399	123
399	690
399	3044
399	189
399	3500
399	2389
399	1714
399	110
399	74
399	255
399	145
399	55
399	445
399	1593
399	132
399	116
399	649
399	164
399	75
399	1853
399	362
399	1522
399	68
399	1131
399	3702
399	1351
399	905
399	2507
904	936
904	91
25	2940
25	351
25	350
25	511
25	539
25	3476
25	1016
25	1015
25	1479
25	212
25	3300
25	3247
25	1018
1162	74
1162	200
1162	145
1162	1522
1162	2490
1162	92
1162	107
142	1721
142	947
1024	547
1024	34
1024	1432
1024	189
786	24
786	189
786	3431
786	2114
786	3500
786	40
786	29
786	74
786	200
786	145
786	3734
786	445
786	1683
786	132
786	116
786	646
786	636
786	588
786	293
786	2507
786	3650
786	3651
786	431
786	2490
786	3805
786	1153
786	2202
786	55
786	92
786	107
215	510
215	1200
328	623
328	821
328	938
328	802
328	1964
328	1362
328	2159
328	3728
328	1768
328	1848
328	2389
328	41
328	279
328	1124
328	1228
328	34
328	551
328	518
328	2168
328	71
328	2698
328	153
328	1025
328	2170
328	939
328	3226
328	570
328	2754
328	1342
338	90
338	772
338	4216
44	85
44	2119
44	1007
44	82
44	1023
468	8
468	24
468	2261
468	76
468	1733
468	3370
468	21
468	4024
468	4025
205	324
103	3468
103	2093
103	554
103	3975
103	2061
103	2059
103	2068
103	1034
103	624
103	630
103	1316
103	1417
103	245
103	496
103	3469
103	114
103	2779
294	145
742	988
742	130
742	377
742	365
742	19
742	74
742	200
742	145
742	629
742	1048
742	1063
742	132
742	116
742	293
742	75
742	1522
742	2209
742	2490
742	1303
742	3766
742	114
742	905
742	2507
742	164
742	92
742	107
526	932
526	418
526	90
526	490
526	489
526	312
526	723
526	484
526	325
526	30
526	541
526	581
526	2918
526	1434
526	1621
526	819
526	453
526	381
526	1062
526	1162
526	1675
526	3124
526	92
526	107
743	325
743	90
743	30
743	2918
743	819
743	381
743	1162
743	92
743	107
852	90
852	1921
852	184
852	781
852	772
852	581
852	2918
852	50
852	1621
852	381
852	2701
852	2788
852	92
852	743
852	107
874	673
874	259
874	281
874	418
874	90
874	33
874	55
874	709
874	1389
874	30
874	541
874	50
874	381
874	0
874	1162
874	1004
874	2290
874	479
874	3956
874	92
874	107
276	673
276	984
276	1922
276	650
276	3373
276	90
276	490
276	489
276	312
276	2540
276	3789
276	3242
276	1187
276	659
276	1389
276	30
276	581
276	50
276	1434
276	381
276	1497
276	1503
276	1162
276	2788
276	1620
276	1826
276	4216
276	1999
276	3991
276	3956
276	92
276	107
276	1939
276	932
854	42
854	90
854	1921
854	2540
854	3242
854	3780
854	1389
854	30
854	581
854	50
854	381
854	1162
854	1826
854	2365
854	3956
854	92
854	107
750	42
750	932
750	90
750	490
750	489
750	312
750	227
750	723
750	325
750	2918
750	1621
750	819
750	381
750	1481
750	418
750	1062
750	92
750	107
235	42
235	673
235	1922
235	418
235	1110
235	650
235	3373
235	90
235	490
235	489
235	312
235	2540
235	1239
235	1505
235	505
235	887
235	1376
235	1187
235	3359
235	659
235	723
235	1389
235	1181
235	30
235	2557
235	3598
235	541
235	581
235	50
235	1678
235	1709
235	381
235	5
235	1605
235	1503
235	1162
235	2788
235	2365
235	2329
235	3956
235	92
235	107
235	1939
855	90
855	3789
855	1187
855	50
855	381
855	1162
855	1826
855	3956
855	92
855	107
798	90
798	3789
798	781
798	1187
798	1389
798	30
798	581
798	381
798	5
798	2610
798	2701
798	1162
798	1826
798	50
798	1004
798	743
798	3956
798	92
798	107
725	932
725	984
725	1922
725	650
725	90
725	490
725	489
725	312
725	1505
725	3789
725	76
725	1807
725	629
725	1048
725	1063
725	3242
725	263
725	1187
725	659
725	723
725	1389
725	325
725	30
725	581
725	2918
725	50
725	1621
725	819
725	381
725	1497
725	1503
725	418
725	1062
725	1162
725	2788
725	1602
725	1826
725	4216
725	92
725	107
725	1939
267	282
267	898
267	415
267	145
267	413
267	340
267	34
267	477
267	1567
267	886
267	822
267	836
267	1087
267	210
267	1707
267	3733
923	130
923	365
923	145
330	932
330	90
330	1921
330	76
330	723
330	581
330	2918
330	1621
330	772
330	2788
330	1461
330	1675
330	92
330	107
405	90
405	490
405	489
405	312
405	3789
405	723
405	325
405	2918
405	263
405	819
405	1678
405	1709
405	381
405	418
405	1062
405	92
405	107
236	627
236	189
236	328
236	255
236	145
236	828
236	914
236	3011
236	362
236	1055
236	473
236	162
164	365
164	524
164	2261
164	1537
164	76
164	1558
164	508
164	1364
164	10
164	1733
164	528
164	21
164	2489
164	265
164	857
164	924
164	294
164	550
40	262
40	2552
124	1549
124	1362
124	40
124	29
124	2061
124	2059
124	2068
124	1406
124	2628
124	3522
124	624
124	630
124	2702
124	1346
124	1948
260	2307
260	1601
260	115
260	1319
260	1134
260	119
558	1064
558	16
558	323
558	1413
558	306
558	265
359	90
359	3559
727	8
727	24
727	524
727	2261
727	580
727	992
727	1537
727	76
727	1558
727	10
727	1810
727	725
727	780
727	746
727	3370
727	1151
727	91
727	21
727	4024
727	4025
727	550
262	821
262	938
262	629
262	1048
262	1063
262	2107
262	85
262	470
262	2461
262	2662
262	82
262	13
262	338
262	292
262	2170
262	2405
262	115
262	211
262	304
406	2114
139	1355
139	63
139	200
139	1026
139	145
139	1880
139	943
139	3652
139	707
139	1145
139	324
139	1742
139	439
177	324
778	651
778	1894
778	90
778	598
778	1964
778	1362
778	482
778	383
778	76
778	676
778	384
778	411
778	3412
778	3889
778	1574
778	1252
778	2995
778	189
778	3277
858	1171
858	74
858	200
858	145
858	3821
858	1683
858	1158
858	107
858	1522
858	0
858	882
760	1593
283	1911
283	8
283	282
283	1236
283	354
283	43
283	2478
283	729
283	25
283	28
283	34
283	202
283	880
283	230
283	2567
283	1859
283	1404
283	1713
522	381
305	2889
305	120
305	673
305	1108
305	1966
305	90
305	524
305	3587
305	1073
305	490
305	489
305	312
305	2135
305	2389
305	33
305	359
305	3789
305	227
305	268
305	340
305	659
305	1389
305	30
305	772
305	2557
305	3598
305	541
305	581
305	50
305	1721
305	2692
305	1678
305	1709
305	381
305	1481
305	1162
305	2788
305	1602
305	1004
305	2885
305	92
305	3451
305	418
305	114
305	3189
305	629
305	3956
305	1530
305	844
305	107
290	334
290	1549
290	554
290	1253
290	3518
290	2061
290	2059
290	2068
290	539
290	624
290	630
290	1464
290	3138
290	245
290	709
290	4124
290	1948
290	683
290	4002
290	3027
290	1056
290	335
290	1946
290	2126
290	1641
290	2594
290	710
290	2853
290	3458
290	92
290	107
66	565
66	2033
66	272
66	115
66	1319
66	2624
66	626
66	1171
66	1057
66	3165
66	357
66	700
66	2389
66	299
66	174
66	110
66	1143
66	424
66	279
66	228
66	1124
66	1816
66	401
66	956
66	892
66	262
66	1638
66	13
66	338
66	292
66	722
66	0
66	92
66	1192
66	119
66	1901
66	1102
66	1088
66	559
66	319
66	1787
66	237
66	570
66	1140
66	233
66	2754
66	1283
66	416
66	1211
66	2170
66	1393
66	3391
66	1146
66	53
66	107
66	1083
66	803
66	631
116	24
116	10
116	528
116	21
116	857
116	924
116	294
116	550
780	42
780	287
780	973
780	977
780	418
780	650
780	1966
780	90
780	12
780	1921
780	2540
780	1505
780	3789
780	482
780	1807
780	3242
780	1786
780	659
780	723
780	1241
780	3780
780	261
780	1413
780	1389
780	325
780	30
780	581
780	1773
780	50
780	263
780	819
780	453
780	441
780	444
780	1497
780	1162
780	2788
780	1682
780	221
780	1826
780	375
780	2365
780	3559
780	1461
780	3956
780	1613
780	1043
780	2929
780	1939
171	115
171	1362
171	401
171	964
1153	580
1153	94
1153	4230
1153	10
1153	936
1153	411
1153	91
1153	265
1153	419
1156	29
1156	580
1156	94
1156	1546
1156	10
1156	411
1156	91
1156	992
1156	2941
1156	3737
562	2899
562	480
562	2248
562	614
562	199
562	25
562	28
562	1138
562	1302
562	2054
562	487
562	2400
562	707
562	763
562	488
562	475
562	701
562	741
562	1946
562	2579
562	46
821	2529
821	2617
821	1816
821	2119
821	1007
821	275
821	2461
821	1206
821	722
821	1102
821	1088
821	1085
821	115
821	1342
821	1211
821	1124
694	1128
694	139
694	99
694	19
694	1362
694	2159
694	3728
694	1768
694	85
694	313
694	368
694	404
694	2188
694	376
694	2168
694	83
694	54
694	1206
694	1525
694	324
694	409
694	388
694	1485
694	1836
694	23
694	97
336	320
336	554
336	18
336	145
336	1292
336	1100
336	547
336	34
336	470
336	1842
336	1522
336	333
336	211
336	13
336	557
336	55
478	988
478	130
478	1760
478	123
478	1171
478	25
478	28
478	445
478	228
478	132
478	116
478	709
478	293
478	137
478	68
478	2440
478	142
478	495
478	1164
478	2950
478	627
373	115
373	1319
373	1362
373	119
373	3226
373	2159
99	651
99	1894
99	641
99	643
99	90
99	3830
99	1406
99	1241
99	10
99	3889
99	1574
99	3486
99	1605
99	221
99	4127
99	245
99	698
99	2574
99	3277
184	864
184	545
184	12
184	1362
184	41
184	65
184	310
184	223
184	1786
184	1067
184	85
184	709
184	470
184	3874
184	2461
184	816
184	82
184	1111
184	803
146	36
146	12
146	41
146	34
146	1237
866	12
866	460
19	973
19	977
19	17
19	922
19	554
19	663
19	456
19	2398
19	25
19	28
19	1683
19	791
19	1228
19	245
19	515
19	1042
19	1602
19	301
19	762
19	114
591	138
591	1189
591	34
591	168
591	2832
591	321
629	1080
629	2564
629	1105
300	820
300	977
300	334
300	1549
300	2924
300	554
300	917
300	110
300	2061
300	2059
300	2068
300	1406
300	2628
300	2685
300	2097
300	2086
300	624
300	630
300	2702
300	2935
300	2927
300	15
300	1316
300	1417
300	245
300	943
300	709
300	4124
300	732
300	2864
300	3464
300	2515
300	1641
300	3027
300	1946
300	2853
300	92
300	107
231	8
231	24
231	524
231	2261
231	1537
231	76
231	3370
231	21
231	4024
231	4025
231	550
920	196
920	322
920	422
920	411
920	3061
920	335
920	23
920	97
871	24
871	331
871	2248
871	1897
871	2296
871	288
871	34
871	1529
871	321
871	189
805	2831
805	860
805	33
805	2318
805	2314
805	1228
805	1637
805	1189
805	1117
805	2516
805	293
805	164
805	1863
805	2737
805	747
93	287
93	1043
1053	17
1053	2761
466	870
466	17
466	1995
466	2487
466	327
466	110
466	2243
466	420
466	107
466	48
466	1866
466	3348
466	2528
466	2761
466	1023
751	821
751	938
751	1124
751	357
751	424
751	470
313	91
816	252
816	1178
816	17
816	835
816	2447
816	460
816	4201
816	1110
816	2996
816	270
816	160
816	1180
816	580
816	1236
816	551
816	484
816	2608
816	231
816	1537
816	1506
816	1315
816	76
816	1546
816	413
816	2725
816	1558
816	2071
816	1591
816	3231
816	1683
816	39
816	1271
816	2406
816	1228
816	676
816	644
816	85
816	943
816	792
816	707
816	646
816	636
816	901
816	1651
816	1733
816	1257
816	1151
816	836
816	648
816	306
816	1235
816	920
816	256
816	1820
816	1349
816	21
816	1673
816	82
816	347
816	2810
816	2813
816	281
816	3263
816	3255
816	137
816	2498
816	2437
816	2438
816	321
816	3266
816	655
816	1585
816	807
816	1450
816	265
816	1378
816	3752
816	661
816	737
816	1191
816	3046
816	3733
38	320
38	2617
38	470
38	338
38	292
38	2170
38	2182
38	211
38	13
38	557
38	2164
38	337
289	36
920	554
524	115
524	1319
524	3183
524	811
524	1362
524	33
524	413
524	279
524	1189
524	1067
524	2342
524	2099
524	2346
524	1735
524	470
524	1205
524	889
524	168
524	2168
524	2662
524	409
524	210
524	13
524	333
524	722
524	119
524	2133
524	3226
524	53
731	1911
731	554
731	200
731	25
731	28
731	2793
731	2794
731	2060
731	145
731	3734
731	1292
731	229
731	1388
731	2968
731	189
731	582
731	55
731	2507
731	92
731	107
731	631
345	898
345	282
345	3156
345	333
345	90
345	154
345	551
345	415
345	955
345	33
345	112
345	2456
345	55
345	413
345	2153
345	2113
345	629
345	1048
345	1063
345	340
345	777
345	34
345	1237
345	107
345	2918
345	836
345	1087
345	306
345	82
345	5
345	210
345	893
345	549
345	0
345	853
345	1875
345	1196
345	1204
345	2133
345	278
345	886
345	92
345	1777
345	1880
345	460
345	3733
269	650
269	90
269	659
269	30
269	660
269	1497
269	1004
269	92
269	107
508	1273
508	1258
508	2411
572	90
572	1605
572	792
572	2092
572	629
572	92
572	107
71	91
545	898
545	282
545	340
545	34
1027	413
1027	34
1027	2071
202	123
202	74
202	200
202	1853
882	554
882	34
882	1237
148	130
148	1833
148	545
148	3156
148	333
148	1294
148	860
148	2802
148	2045
148	1288
148	76
148	145
148	228
148	132
148	116
148	313
148	368
148	182
148	1900
148	293
148	956
148	1835
148	882
148	68
148	930
148	226
148	266
148	2133
148	50
148	582
148	2408
148	105
148	629
148	2950
148	627
148	631
165	130
165	1833
165	377
165	123
165	690
165	1294
165	2324
165	145
165	55
165	649
165	164
165	1522
165	1835
165	0
165	3702
165	189
165	1896
165	6
165	13
165	2507
165	627
699	8
699	24
699	294
699	264
699	2261
699	1537
699	76
699	1263
699	10
699	528
699	21
699	1007
699	4024
699	4025
699	721
699	924
699	857
244	510
244	1200
244	895
244	549
244	1105
244	237
244	1045
626	300
626	132
626	116
626	493
626	495
626	75
626	1164
626	4155
626	627
113	377
113	553
113	926
113	510
113	110
113	76
113	445
113	228
113	132
113	116
113	107
113	48
113	994
113	1843
113	2027
113	1312
113	959
113	13
113	1979
113	570
113	1960
113	3
113	905
113	3304
113	629
113	844
113	92
113	74
520	2307
520	1601
520	18
520	85
520	404
520	82
520	41
520	3091
141	973
141	977
141	565
141	821
141	938
141	431
141	1362
141	3728
141	1768
141	2389
141	41
141	1143
141	310
141	279
141	733
141	1124
141	707
141	470
141	2168
141	137
141	153
141	381
141	0
141	333
141	1035
141	2627
141	2752
141	939
141	566
141	570
141	2754
141	211
141	13
141	114
141	2159
141	213
825	1549
825	554
825	3164
825	1253
825	76
825	629
825	1048
825	1063
